,PC1,PC2
A101WFMYQUKLQN,0.0,0.0
A101WFQ4DEZ87F,0.0,0.0
A101WL3D4SO7BI,0.0,0.0
A101WN3AXW9OMB,0.0,0.0
A101WO5J9AY6M,0.0,0.0
A101WPO15273UW,0.0,0.0
A101WR05FCXVQC,0.0,0.0
A101WRA4IY7DFR,0.0,0.0
A101WSC942OZC3,0.0,0.0
A101WTLGIL4U51,0.0,0.0
A101WTWWJV6UE0,0.0,0.0
A101WVAJFGMEQI,0.0,0.0
A101WY5UQU286Z,0.0,0.0
A101X0QGCFH6KJ,0.0,0.0
A101X1UBC214S2,0.0,0.0
A101X4PD8HCAH5,0.0,0.0
A101X4WMS4DHP6,0.0,0.0
A101X82A3M0K1C,0.0,0.0
A101XA6JVYEF6T,0.0,0.0
A101XBE2AUZ1UA,0.0,0.0
A101XCPX9Y36V6,0.0,0.0
A101XKEY8K4XXK,0.0,0.0
A101XKSXO211T7,0.0,0.0
A101XPPWUO5046,0.0,0.0
A101XPS10HGU28,0.0,0.0
A101XQWJ86PYJG,0.0,0.0
A101XRFOOPBI68,0.0,0.0
A101XVKQX6NQBI,0.0,0.0
A101XXQ80ORQ17,0.0,0.0
A101XYBEUJZJM3,0.0,0.0
A101Y3A8FREDQB,0.0,0.0
A101Y3X6QMH2RV,0.0,0.0
A101Y5G3TXYGMD,0.0,0.0
A101Y818MYMILF,0.0,0.0
A101Y8H4RK42HI,0.0,0.0
A101Y8KW44J72F,0.0,0.0
A101Y8OMHFCO3T,0.0,0.0
A101Y8ULAQNHDP,0.0,0.0
A101YA6AOH3ZCM,0.0,0.0
A101YAEK7OQESG,0.0,0.0
A101YEUWBVYW49,0.0,0.0
A101YH1380FA64,0.0,0.0
A101YL1DL05MAC,0.0,0.0
A101YL8D6BZET8,0.0,0.0
A101YNV3I47U1O,0.0,0.0
A101YQQX6D1RXC,0.0,0.0
A101YR0VFBV9AX,0.0,0.0
A101YR8TFFPD1S,0.0,0.0
A101YRBE4QNJ1C,0.0,0.0
A101YRUDCNPLNH,0.0,0.0
A101YSHK8ZPKIL,0.0,0.0
A101YT2L3NWGVT,0.0,0.0
A101YTNYVG5GNB,0.0,0.0
A101YTRKMHUOBG,0.0,0.0
A101YU1GBKY682,0.0,0.0
A101YUK8RU5F40,0.0,0.0
A101Z35N1EB8YE,0.0,0.0
A101Z6JMXQP92G,0.0,0.0
A101Z7JW8WGCB,0.0,0.0
A101Z9TLB0YE0M,0.0,0.0
A101ZAA2GQ4LPE,0.0,0.0
A101ZAE7Z4V7ZG,0.0,0.0
A101ZBE22BUZ8J,0.0,0.0
A101ZDDMT388L4,0.0,0.0
A101ZGMN3DI7UC,0.0,0.0
A101ZIBYVW0GVS,0.0,0.0
A101ZJC15LGDFI,0.0,0.0
A101ZN80UL4P0S,0.0,0.0
A101ZNBCQTZ5ND,0.0,0.0
A101ZPPW91BVNH,0.0,0.0
A101ZQEU8VHAZJ,0.0,0.0
A101ZQMZDYQEZB,0.0,0.0
A101ZRY54TX2PD,0.0,0.0
A101ZXB1JM9NAM,0.0,0.0
A101ZY98HT4ZFC,0.0,0.0
A10202VPM2X2K8,0.0,0.0
A102052TBA3OOX,0.0,0.0
A10205RFE66H1R,0.0,0.0
A10206PPWZIITT,0.0,0.0
A10206VVS1TCYQ,0.0,0.0
A10207WRKNYTYU,0.0,0.0
A1020869JLOLMJBYODV4,0.0,0.0
A1020AIENQGC01,0.0,0.0
A1020BBUYXG6CT,0.0,0.0
A1020DLRG0AX22,0.0,0.0
A1020FGJMKOCD5,0.0,0.0
A1020GPE0BB962,0.0,0.0
A1020HKT7HSMD1,0.0,0.0
A1020I443ALXYA,0.0,0.0
A1020JBXTZUVH6,0.0,0.0
A1020JYSKDOI2P,0.0,0.0
A1020KHPVRVSWA,0.0,0.0
A1020NL552Y4Y0,0.0,0.0
A1020R2VTUWHF,0.0,0.0
A1020SD2TRL4ZG,0.0,0.0
A1020SHJ2B0HMS,0.0,0.0
A1020V4OVWM0QB,0.0,0.0
A1020X71UDAYHJ,0.0,0.0
A1020YCD3Y4JXJ,0.0,0.0
A1020YLPCWJ3PF,0.0,0.0
A1020ZINYGSNW3,0.0,0.0
A1021031HPSLY7,0.0,0.0
A10212FZ4IMBAW,0.0,0.0
A10213AN2HQF34,0.0,0.0
A10213L3LH801Z,0.0,0.0
A10213RNAH301Z,0.0,0.0
A10217ZAUB3L84,0.0,0.0
A10218135TPXK5N4QQ5Z,0.0,0.0
A10218RS6082GG,0.0,0.0
A102193YTFIWXQ,0.0,0.0
A102197X8S2IQT,0.0,0.0
A1021BAQSKLRF1,0.0,0.0
A1021EDGFDJ6V7,0.0,0.0
A1021G1POJGZ1N,0.0,0.0
A1021G1X8VJIE2,0.0,0.0
A1021H5N09VAHO,0.0,0.0
A1021HGM02HIKB,0.0,0.0
A1021IPUC9IZM8,0.0,0.0
A1021IT5UVZM2T,0.0,0.0
A1021JUF1WDH93,0.0,0.0
A1021KVP60W390,0.0,0.0
A1021VWJELF1KV,0.0,0.0
A1021X7HG3KS92,0.0,0.0
A1021Y2OTFE3EU,0.0,0.0
A1021YO5HQ6IWZ,0.0,0.0
A1021ZTAEAH38L,0.0,0.0
A102222KVJOIFX,0.0,0.0
A10222J8RWC7LH,0.0,0.0
A102237QJSNGK3,0.0,0.0
A10224I38IPSQX,0.0,0.0
A1022829C84PSTYR3T7W,0.0,0.0
A10228JX4B941Z,0.0,0.0
A10228YU14PUPE,0.0,0.0
A10229JHUCFXY5,0.0,0.0
A1022ANMYRLLY6,0.0,0.0
A1022BX5O7FQDP,0.0,0.0
A1022GOAE7J1R1,0.0,0.0
A1022H944TW29K,0.0,0.0
A1022HE7F5XF2J,0.0,0.0
A1022IYGBJ7IIY,0.0,0.0
A1022OSQULC613,0.0,0.0
A1022OUMB69POS,0.0,0.0
A1022OXX83IQOD,0.0,0.0
A1022PNBK9OCU3,0.0,0.0
A1022QKDTD488J,0.0,0.0
A1022R52JDJVMA,0.0,0.0
A1022TXPVF3VYQ,0.0,0.0
A1022VLVWSTI73,0.0,0.0
A1022WYFST0FY6,0.0,0.0
A102327OJT2F76,0.0,0.0
A102329XMU3C7T,0.0,0.0
A10233Q6VFFOJP,0.0,0.0
A10234BLKDVIBS,0.0,0.0
A10236D679WS23,0.0,0.0
A10236EU08M386,0.0,0.0
A1023707BLS1NC8J2R3L,0.0,0.0
A10238EIMG6Z6H,0.0,0.0
A1023BKBT44RKO,0.0,0.0
A1023CFGMARBHM,0.0,0.0
A1023I8RDJOJAD,0.0,0.0
A1023RRE1WLUHS,0.0,0.0
A1023RS204VO1F,0.0,0.0
A1023TLDKACAXT,0.0,0.0
A1023U57JFTI36,0.0,0.0
A1023U5KASQ4JF,0.0,0.0
A1023VFTVVMP7U,0.0,0.0
A1023VSRPTTP8B,0.0,0.0
A1023WWUOZRUO4,3.3920412,0.015521073
A1023WZGEVZK03,0.0,0.0
A1023YCAJQHA6R,0.0,0.0
A10241AV1BN78S,0.0,0.0
A10244AZEZOPL0,0.0,0.0
A10244HEXDD29E,0.0,0.0
A10248117NV9OOMMSEWD,0.0,0.0
A10248H06GOCDQ,0.0,0.0
A1024DB7LSGHQ2,0.0,0.0
A1024DGVMI73SM,0.0,0.0
A1024DZV77WZMN,0.0,0.0
A1024EHZ8UCWJK,0.0,0.0
A1024H27WBAS0F,0.0,0.0
A1024I0GVVSDZ,0.0,0.0
A1024LX81N5RCT,0.0,0.0
A1024MHFXK6HS6,0.0,0.0
A1024NW7ZNIYS,0.0,0.0
A1024T1YWJY2P0,0.0,0.0
A1024UG0JEHXJN,0.0,0.0
A1024XONY82RM6,0.0,0.0
A1024Y7JDS6GTN,0.0,0.0
A1024YG5LYVZDO,0.0,0.0
A10250WFWWKGWV,0.0,0.0
A102520Z47P2VR,0.0,0.0
A1025242D7I8Q9,0.0,0.0
A102545POUQLKH,0.0,0.0
A10256ZGXVW6DT,0.0,0.0
A102578V5LYMNG,0.0,0.0
A1025HWZRJ6F3Z,0.0,0.0
A1025I0CBERRYL,0.0,0.0
A1025M13KYP54F,0.0,0.0
A1025M6OKAO8J,0.0,0.0
A1025O1OELALSA,0.0,0.0
A1025PYSRJWK98,0.0,0.0
A1025Q5AAB0MOK,0.0,0.0
A1025QBSF0OTUJ,0.0,0.0
A1025RE9UB2CJP,0.0,0.0
A1025RQHMJ97Q6,0.0,0.0
A1025TEK2XZ8UE,0.0,0.0
A1025YDHX4PEU6,0.0,0.0
A1025YTKD34GQV,0.0,0.0
A1025YTKW6RZ2L,0.0,0.0
A1025ZA8TGG21H,0.0,0.0
A10260TN0U237W,0.0,0.0
A10264A0RPNJEU,0.0,0.0
A10267C9ONIZ0X,0.0,0.0
A10267T06CRPD4,0.0,0.0
A1026BCJ31HPW4,0.0,0.0
A1026CB4YIYPH2,0.0,0.0
A1026EMQYR6Y09,0.0,0.0
A1026FWXK48LQL,0.0,0.0
A1026LNVC27O6V,0.0,0.0
A1026MHVBON790,0.0,0.0
A1026MJMHEVOSR,0.0,0.0
A1026ML1CKSMR1,0.0,0.0
A1026N8203JHPF,0.0,0.0
A1026TABF8P60A,0.0,0.0
A1026TDR8LU3Y7,0.0,0.0
A102714YQ4VYZP,0.0,0.0
A10271GXCUIBK8,0.0,0.0
A10271JLBQMQNP,0.0,0.0
A10275ZH00R5FA,0.0,0.0
A1027A4KMBT4FU,0.0,0.0
A1027BOR2MECKT,0.0,0.0
A1027CVQAWFCMY,0.0,0.0
A1027E7MVJQPL1,0.0,0.0
A1027EF01E2SPD,0.0,0.0
A1027EJFVJBHW,0.0,0.0
A1027EV8A9PV1O,0.0,0.0
A1027GCRYGU2Z4,0.0,0.0
A1027HLZZ56OZJ,0.0,0.0
A1027IMO7ZH95J,0.0,0.0
A1027LMU2JJF9L,0.0,0.0
A1027MH1CJSQQE,0.0,0.0
A1027NYJQW8T57,0.0,0.0
A1027QTLE2AD2Z,0.0,0.0
A1027TQ79JGXG0,0.0,0.0
A1027USHE1JUNU,0.0,0.0
A1027UXFA78A4L,0.0,0.0
A1027YIVDUGZZN,0.0,0.0
A1027Z8PG4IGVO,0.0,0.0
A10282TMN2E3BM,0.0,0.0
A10283HVCO6GNR,0.0,0.0
A10283KV4XZ8BI,0.0,0.0
A10284FAGR5CGT,0.0,0.0
A10284FQLL57KF,0.0,0.0
A10285708CEAM9,0.0,0.0
A10285OSAM1MZK,0.0,0.0
A102862T6509CA,0.0,0.0
A10287CIJROX8D,0.0,0.0
A1028BRWJ1RGM,0.0,0.0
A1028E8900VWD7,0.0,0.0
A1028EBH58WMJN,0.0,0.0
A1028F2JVII4S7,0.0,0.0
A1028H2BHSZDV4,0.0,0.0
A1028KJS93ZIC6,0.0,0.0
A1028M5Y31FV7G,0.0,0.0
A1028ONTJNKBFV,0.0,0.0
A1028TB8I6PT2O,0.0,0.0
A1028V3RFYTRKW,0.0,0.0
A1028VTO56922C,0.0,0.0
A1028W8G8E9FDG,0.0,0.0
A1028WEKN2SB0O,0.0,0.0
A1028XZRNI0NRP,0.0,0.0
A1028YWKK3O356,0.0,0.0
A1028ZST9DVYS2,0.0,0.0
A1029659W68WJ8DR5UHN,0.0,0.0
A10299KLOWWYV3,0.0,0.0
A10299NQS775IU,0.0,0.0
A10299WVW30495,0.0,0.0
A1029C4UBVWZK,0.0,0.0
A1029CAC8JRPJX,0.0,0.0
A1029FGYRYXOAM,0.0,0.0
A1029LFJHDPOFD,0.0,0.0
A1029MCYYU4S5F,0.0,0.0
A1029MS0T0DX0W,0.0,0.0
A1029N52D2265H,0.0,0.0
A1029QPGAKN80T,0.0,0.0
A1029S11FJ3EPA,0.0,0.0
A1029UEK6EC4XR,0.0,0.0
A1029VFQUBVPXT,0.0,0.0
A1029W9EDQVDKM,0.0,0.0
A1029WBM4769VL,0.0,0.0
A1029Z8XJYNVH5,0.0,0.0
A102A0KP2GSENO,0.0,0.0
A102A2KAP6T4OD,0.0,0.0
A102A2P32XISAF,0.0,0.0
A102A58QFPTSET,0.0,0.0
A102A63VOK9FXE,0.0,0.0
A102A74KRBJQMZ,0.0,0.0
A102A7GF8F6R09,0.0,0.0
A102A999G0IVNQ,0.0,0.0
A102AAKW2O2S65,0.0,0.0
A102AB724C9M79,0.0,0.0
A102ABZF13SEY3,0.0,0.0
A102AD5OQ93528,0.0,0.0
A102AEAQOUN3H8,0.0,0.0
A102AEQ4MZSGMM,0.0,0.0
A102AJ8W6MZX6O,0.0,0.0
A102AS3IVLD662,0.0,0.0
A102AWUCO14LL3,0.0,0.0
A102AXAV7PZ7ZV,0.0,0.0
A102AY7KFSNF3G,0.0,0.0
A102B3GWC94E7Q,0.0,0.0
A102B4Y0D5HKF6,0.0,0.0
A102B513LHSNQ9,0.0,0.0
A102B745MQWFXD,0.0,0.0
A102B80HAN9X49,0.0,0.0
A102B8D74H64TO,0.0,0.0
A102B9E558OGMD,0.0,0.0
A102BCYL6ANRSN,0.0,0.0
A102BEJ99SBWYT,0.0,0.0
A102BLV8QI7FHN,0.0,0.0
A102BMYPBGSSY7,0.0,0.0
A102BO0VUKOC3X,0.0,0.0
A102BPPXBGHF97,0.0,0.0
A102BZDL2ZREV6,0.0,0.0
A102C210JQK1Q3,0.0,0.0
A102C6VAM1TQP7,0.0,0.0
A102C7HJRLHLC,0.0,0.0
A102C9OH3AVJUG,0.0,0.0
A102CA38I7F3C7,0.0,0.0
A102CBB491MYY1,0.0,0.0
A102CCJFAWIHGS,0.0,0.0
A102CCRAIN5C5K,0.0,0.0
A102CD2T0U2VBJ,0.0,0.0
A102CFIKPK1K6U,0.0,0.0
A102CGCBFYW3O9,0.0,0.0
A102CHBB4L6E6M,0.0,0.0
A102CIH289M7QW,0.0,0.0
A102CJLGBGH9M5,0.0,0.0
A102CK1Y8WFE5V,0.0,0.0
A102CKAIC655WH,0.0,0.0
A102CLHOKT444A,0.0,0.0
A102CLUEJ0Y59X,0.0,0.0
A102CQ2J3GB3P,0.0,0.0
A102CQDSK8PZF3,0.0,0.0
A102CQT01ZHVTG,0.0,0.0
A102CSBDHQ41PD,0.0,0.0
A102CTK3V1GJ87,0.0,0.0
A102CTWXL8YCQT,0.0,0.0
A102CY11FDD3KN,0.0,0.0
A102CYX6VC89BS,0.0,0.0
A102CZ715Q83FG,0.0,0.0
A102D3XJSS6ANA,0.0,0.0
A102D4AOZPM8UX,0.0,0.0
A102D4DMFTNNC4,0.0,0.0
A102D6PSQ6WBSA,0.0,0.0
A102D7NPKXXS5F,0.0,0.0
A102D8M85MPCGR,0.0,0.0
A102D9LFS9M2O9,0.0,0.0
A102D9Y6VKLRL6,0.0,0.0
A102DCSA24UWBP,0.0,0.0
A102DDQTB1RO5F,0.0,0.0
A102DG788PSV3H,0.0,0.0
A102DGH7Z58KW6,0.0,0.0
A102DLOXGXKPD9,0.0,0.0
A102DOMWEUL98V,0.0,0.0
A102DQ03OH4HQH,0.0,0.0
A102DTD5C9EO7F,0.0,0.0
A102DV5B0MSC68,0.0,0.0
A102DVRCY8PHQA,0.0,0.0
A102DW5GYR6IY3,0.0,0.0
A102DXL2HDR5MV,0.0,0.0
A102DY1LFOU22N,0.0,0.0
A102DY2V04NFPW,0.0,0.0
A102DYY8CXHQSE,0.0,0.0
A102DZMF8ZQFJ2,0.0,0.0
A102E2RUX1GOO0,0.0,0.0
A102E3854UJ5ZW,0.0,0.0
A102E3D2MHLHSI,0.0,0.0
A102E3L02I4WJY,0.0,0.0
A102E4I499EQTB,0.0,0.0
A102E8CFKBMO22,0.0,0.0
A102E9NH41EW4V,0.0,0.0
A102EC3XGCBZ81,0.0,0.0
A102EH0BLHWYUF,0.0,0.0
A102EHRZKBZY1K,0.0,0.0
A102EJ41IDSV87,0.0,0.0
A102EJ6CVQ8E2G,0.0,0.0
A102EKP0OUJ8SN,0.0,0.0
A102EO80NYRG86,0.0,0.0
A102EPIQ5OS8L4,0.0,0.0
A102ER9NWP2Z6B,0.0,0.0
A102EUB3U4JPRD,0.0,0.0
A102EY3Q20A7P7,0.0,0.0
A102EYXVJUIOHX,0.0,0.0
A102F3QJXCF732,0.0,0.0
A102F6FBLMCM37,0.0,0.0
A102F6U8LL6Y9,0.0,0.0
A102F9ICOUJDGX,0.0,0.0
A102FA1K0M44GT,0.0,0.0
A102FEF1WMFWW4,0.0,0.0
A102FH3U3TTU8M,0.0,0.0
A102FI29V2SHFP,0.0,0.0
A102FKA4IWY1RE,0.0,0.0
A102FKTHKCPSDU,0.0,0.0
A102FL5HTUXP2,0.0,0.0
A102FLQND6RL33,0.0,0.0
A102FMLNCK44GK,0.0,0.0
A102FPQ1IJB61P,0.0,0.0
A102FS81DJM4J2,0.0032194413,-1.5707194
A102FTXZSN8XA8,0.0,0.0
A102FURMPITWGY,0.0,0.0
A102FWC7MLVCM4,0.0,0.0
A102FXSFK7RP8G,0.0,0.0
A102G132S3V92R,0.0,0.0
A102G1K496EDG3,0.0,0.0
A102G3Q6OX1OTO,0.0,0.0
A102G56A9REIQ3,0.0,0.0
A102G576RXH3P7,0.0,0.0
A102G73EKME8HI,0.0,0.0
A102G867YYADTA,0.0,0.0
A102G9L6DZUX96,0.0,0.0
A102GA81P1MWWZ,0.0,0.0
A102GELYJRVQTE,0.0,0.0
A102GEM2JM72Z0,0.0,0.0
A102GEM9CEFA52,0.0,0.0
A102GGFNUKX0DK,0.0,0.0
A102GIA5YJV3J8,0.0,0.0
A102GIP4AH32ZT,0.0,0.0
A102GKDQP4M4ZZ,0.0,0.0
A102GL03HF00E1,0.0,0.0
A102GL820F0IJ0,0.0,0.0
A102GSYM45XX7V,0.0,0.0
A102GTKBEV4UMY,0.0,0.0
A102GY4HUPP83Q,0.0,0.0
A102GZVYRXT89W,0.0,0.0
A102H1PPMKOAXW,-0.6063614,-0.0027745473
A102H35WBJXERZ,0.0,0.0
A102H3N0A33H5T,0.0,0.0
A102H5UNCMK4RF,0.0,0.0
A102H5YAMD6CZ5,0.0,0.0
A102H7SBCZCKJO,0.0,0.0
A102HBA67V173F,0.0,0.0
A102HD1DIVY9KS,0.0,0.0
A102HH6GYMDWZ6,0.0,0.0
A102HI3RTH5HJA,0.0,0.0
A102HIPMV0RZ43,0.0,0.0
A102HJN9KH1UD6,0.0,0.0
A102HL4AOUB106,0.0,0.0
A102HLK2U2ELDX,0.0,0.0
A102HM1DYLFR6E,0.0,0.0
A102HQ1GBDYEZQ,0.0,0.0
A102HQ38U10PPZ,0.0,0.0
A102HR8KVH6Z7R,0.0,0.0
A102HUHX610N7O,0.0,0.0
A102HXMZ1BPYED,0.0,0.0
A102HXSL53WIC9,0.0,0.0
A102HZ6EBBQ7ZL,0.0,0.0
A102HZ7Z2S4GUH,0.0,0.0
A102HZTDOSTLLE,0.0,0.0
A102I3Q5593ACX,0.0,0.0
A102I4TOAWJMZR,0.0,0.0
A102I936OF8WNC,0.0,0.0
A102I93ERS7AVE,0.0,0.0
A102IBR8SGO5N0,0.0,0.0
A102IBXGW7G2YW,0.0,0.0
A102IBZ89OQYHC,0.0,0.0
A102IC77RZVDYE,0.0,0.0
A102ICL2LPVEZL,0.0,0.0
A102IDO8N1IH7R,0.0,0.0
A102IFRHRPNEWM,0.0,0.0
A102IGIRLEUMPU,0.0,0.0
A102IH69UWUICD,0.0,0.0
A102IHRLO3RBQ1,0.0,0.0
A102II0WOR8UTZ,0.0,0.0
A102IJMYV4E99K,0.0,0.0
A102IMDHQMC5S0,0.0,0.0
A102IPQPYUAVCX,0.0,0.0
A102IU47C72ZNL,0.0,0.0
A102IWIWB1HHZK,0.0,0.0
A102IWNLTVON96,0.0,0.0
A102IX2Q239ZSJ,0.0,0.0
A102IXTJZ4N12B,0.0,0.0
A102IYNFOHLIL,0.0,0.0
A102J2E99HMZ8F,0.0,0.0
A102J369N65GGG,0.0,0.0
A102J4W7C5FEBL,0.0,0.0
A102J5JG330YPA,0.0,0.0
A102J65ZAXNS14,0.0,0.0
A102J67S2RF1OD,0.0,0.0
A102JBZTV8VV2L,0.0,0.0
A102JCQ6PTVZ2,0.0,0.0
A102JD3US4PD3K,0.0,0.0
A102JDNNIQCQA7,0.0,0.0
A102JDOBG25QT1,0.0,0.0
A102JESRWP7WUO,0.0,0.0
A102JFNKOTIR7N,0.0,0.0
A102JIQMGX6Q9,0.0,0.0
A102JLDA2NJ227,0.0,0.0
A102JLDITHJ4HN,0.0,0.0
A102JLMJQ4FG78,0.0,0.0
A102JQ8V9MIZFH,0.0,0.0
A102JTPQQY67PU,0.0,0.0
A102JU66BOXLWJ,0.0,0.0
A102JXOKZ3WJYR,0.0,0.0
A102JY0G6F9GTD,0.0,0.0
A102JY7WMWHZF3,0.0,0.0
A102K11MTF8QLR,0.0,0.0
A102K1A0L0A6HT,0.0,0.0
A102K2AH06SY4L,0.0,0.0
A102K2VYTAK1AY,0.0,0.0
A102K5AJ1F33B0,0.39323926,0.0017993576
A102K6FWF5K14V,0.0,0.0
A102K8EGQYBCZ5,0.0,0.0
A102KARXZ76SPA,0.0,0.0
A102KB2P4QYTYB,0.0,0.0
A102KBMBOLZWIO,0.0,0.0
A102KBRS2RYYY4,0.0,0.0
A102KBVL58VSC9,0.0,0.0
A102KFYA09748Q,0.0,0.0
A102KJ401LKX7A,0.0,0.0
A102KJN3FNZMO2,0.0,0.0
A102KJS24C4NKP,0.0,0.0
A102KO87EPLPFY,0.0,0.0
A102KPF4J67G31,0.0,0.0
A102KROMIALOXY,0.0,0.0
A102KXEF4U7OAG,0.0,0.0
A102KXFAWWMOH2,0.0,0.0
A102KYKJGN6YN5,0.0,0.0
A102L0RVI4LHH3,0.0,0.0
A102L2H7OIEVZD,0.0,0.0
A102L334MAPG8J,0.0,0.0
A102L46GE9QRA,0.0,0.0
A102L6OEKDGSLY,0.0,0.0
A102LCM5CE9U8K,0.0,0.0
A102LDSHS5JCWD,0.0,0.0
A102LEPD80OHWC,0.0,0.0
A102LGENFE31YQ,0.0,0.0
A102LI2DQ5WOTD,0.0,0.0
A102LIO3W8VEFY,0.0,0.0
A102LLGQEE22P9,0.0,0.0
A102LNPC2SEH73,0.0,0.0
A102LOUBUB4SHJ,0.0,0.0
A102LP48A7MCQF,0.0,0.0
A102LPEHO1CHOB,0.0,0.0
A102LQRD4WDTS4,0.0,0.0
A102LRBPHR3YDM,0.0,0.0
A102LT60YCX260,0.0,0.0
A102LV640SJP56,0.0,0.0
A102M14TUOFLRI,0.0,0.0
A102M1Y72KZFLH,0.0,0.0
A102M2K62I1QSO,0.0,0.0
A102M3NMBVDLH8,0.0,0.0
A102M5YT84IEW7,0.0,0.0
A102M65QPGVHXI,0.0,0.0
A102M7N9ITU3H1,0.0,0.0
A102MAAPOTXIVD,0.0,0.0
A102ME7M2YW2P5,0.0,0.0
A102MGUFILYT5N,0.0,0.0
A102MIIAUAPZTX,0.0,0.0
A102MJCKS542BV,0.0,0.0
A102MK78XH84JN,0.0,0.0
A102MSTNVFOS7Y,0.0,0.0
A102MTZI7OZ27P,0.0,0.0
A102MU6ZC9H1N6,0.0,0.0
A102MV1GZ0TH3A,0.0,0.0
A102MYOYWLKNTO,0.0,0.0
A102MZHP1IZ5H,0.0,0.0
A102N03FOL24VV,0.0,0.0
A102N11Y6NPLCU,0.0,0.0
A102N1JHS9FNCO,0.0,0.0
A102N1O57JP398,0.0,0.0
A102N6IP56EQ9R,0.0,0.0
A102N87OOAHYWT,0.0,0.0
A102N8NGGIOOWS,0.0,0.0
A102N9ZDOTT8XH,0.0,0.0
A102NABYCGQRCL,0.0,0.0
A102NAGI3EZNAJ,0.0,0.0
A102NBLSRXFFP1,0.0,0.0
A102NE401BN9GS,0.0,0.0
A102NFVNFD7MP4,0.0,0.0
A102NHU9GVRADS,0.0,0.0
A102NHXWXFZIRX,0.0,0.0
A102NIAQ8IJXRZ,0.0,0.0
A102NJUNNCIB4M,0.0,0.0
A102NK63Y7ADU7,0.0,0.0
A102NLDDP6QM7F,0.0,0.0
A102NMZKZK82TO,0.0,0.0
A102NNNEZ6HY69,0.0,0.0
A102NR5O2R1G38,0.0,0.0
A102NRMHKF9NK0,0.0,0.0
A102NRRPWBWBCC,0.0,0.0
A102NSPOHF2HUJ,0.0,0.0
A102NTZ79M86WQ,0.0,0.0
A102NW0855XIWD,0.0,0.0
A102NWQHFXNQXA,0.0,0.0
A102NY473451TE,0.0,0.0
A102NZ9G59OKYW,0.0,0.0
A102O0R3VQLKU3,0.0,0.0
A102O2S0IZESBI,0.0,0.0
A102O3JPEHDE2J,0.0,0.0
A102O5I90UDYSF,0.0,0.0
A102O6US61SOBR,0.0,0.0
A102O768RYJMKA,0.0,0.0
A102O7FG3G0UCK,0.0,0.0
A102O7LOGIHJHX,0.0,0.0
A102OC85EDE2H,0.0,0.0
A102ODCF4GY7D1,0.0,0.0
A102OEIBEZWN2G,0.0,0.0
A102OEYCZF7Z0H,0.0,0.0
A102OGYWTXOWBL,0.0,0.0
A102OHYDAVD0YK,0.0,0.0
A102OHZ8IJHMPE,0.0,0.0
A102OIT1CH69AM,0.0,0.0
A102OJ5A4EH5HM,0.0,0.0
A102OKM3XRPWCX,0.0,0.0
A102OKTA75RSHZ,0.0,0.0
A102OMMJWBOAHQ,0.0,0.0
A102OMTFFN0JKY,0.0,0.0
A102OQV1TFY0BD,0.0,0.0
A102OUECF8UMBW,0.0,0.0
A102OWHKQTKOIF,0.0,0.0
A102P0SOMP2LCL,0.0,0.0
A102P17TRSFP8Q,0.0,0.0
A102P1SIG01RVQ,0.0,0.0
A102P5NP69G13S,0.0,0.0
A102P7APK52LRC,0.0,0.0
A102P81QR9ZRBL,0.0,0.0
A102P86AM1NC3B,0.0,0.0
A102P903E61WO2,0.0,0.0
A102P90C91IFN9,0.0,0.0
A102P9RVF7X08J,0.0,0.0
A102P9UKBY9P75,0.0,0.0
A102PB3G76TRPE,0.0,0.0
A102PCUBHFPOBG,0.0,0.0
A102PDTD6M64MK,0.0,0.0
A102PENWPM0UMW,0.0,0.0
A102PG7QEGRY6T,0.0,0.0
A102PJPVJSPEWL,0.0,0.0
A102PKW0JA27MU,0.0,0.0
A102PO14H0JZVH,0.0,0.0
A102POW0268D08,0.0,0.0
A102POW5FTJBED,0.0,0.0
A102PRM81EW6QN,0.0,0.0
A102PS97JPLYGK,0.0,0.0
A102PX71D5XD4P,0.0,0.0
A102PY48ZFIKY1,0.0,0.0
A102PZ0QUKQ2OA,0.0,0.0
A102Q0UTFBLN3C,0.0,0.0
A102Q2FB1WNO6O,0.0,0.0
A102Q2UJTUYC7Q,0.0,0.0
A102Q33D1A7IXK,0.0,0.0
A102Q4M4T3NT12,0.0,0.0
A102Q4YFQTXQG5,0.0,0.0
A102Q6M13ZJKQC,0.0,0.0
A102Q94RXBCCI2,0.0,0.0
A102Q95LZVWU6X,0.0,0.0
A102QBH84LH2AG,0.0,0.0
A102QBR7XRSDMT,0.0,0.0
A102QC0BF557RA,0.0,0.0
A102QCU5MAQ8TN,0.0,0.0
A102QFGX8ERDO2,0.0,0.0
A102QHWR97GCOT,0.0,0.0
A102QK42WW6P2Y,0.0,0.0
A102QMPLUTT4LJ,0.0,0.0
A102QPG7QM1J40,0.0,0.0
A102QQMSHQONXH,0.0,0.0
A102QR89FCRC7P,0.0,0.0
A102QRHBY7NVXK,0.0,0.0
A102QUMVH58ZG3,0.0,0.0
A102QV89OAQLQP,0.0,0.0
A102QVGXYCJWMU,0.0,0.0
A102QX808TVCSR,0.0,0.0
A102QYFYRH664Z,0.0,0.0
A102QZPPV6LBQE,0.0,0.0
A102R0714VSMB,0.0,0.0
A102R0DK5GS5I9,0.0,0.0
A102R0XZUSCSNN,0.0,0.0
A102R1JB4QXEJ2,0.0,0.0
A102R41HJ4LD68,0.0,0.0
